TARGET,성별,차량 소유 여부,부동산 소유 여부,자녀 수,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,이메일 소유 여부,직업,가족 구성원 수,산업군,나이,근속연수,가입연수,자녀수_구간,연간수입_로그,배우자유무,산업군_상위,근속구간,1인당소득
0,여성,0,1,0,43542000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.010032,0,0,Unknown,2.0,기타 1,56,1000,0.0,0,17.58923657045466,1.0,기타,Retired,8.79461828522733
0,남성,0,1,0,37170000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.0145199999999999,1,0,핵심 노동자,1.0,정부,34,9,18.0,0,17.43101256917685,0.0,정부,5-10Y,17.43101256917685
0,여성,0,1,0,21240000.0,연금수령자,저학력자,기혼,오피스텔,0.0145199999999999,0,0,Unknown,2.0,기타 1,65,1000,29.0,0,16.87139680141899,1.0,기타,Retired,8.435698400709494
0,여성,0,0,0,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.04622,0,0,Unknown,2.0,기타 1,55,1000,36.0,0,17.276861893833495,1.0,기타,Retired,8.638430946916747
0,여성,1,0,0,95580000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.072508,1,0,기술직,1.0,사업 2,32,1,15.0,0,18.375474161576726,0.0,사업,Under 2Y,18.375474161576726
0,여성,0,1,0,63720000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.072508,0,0,Unknown,1.0,기타 1,61,1000,33.0,0,17.97000905869978,0.0,기타,Retired,17.97000905869978
0,남성,0,0,0,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,1,0,기술직,2.0,산업 3,58,35,29.0,0,17.094540343317004,1.0,산업,Over 20Y,8.547270171658502
0,여성,0,0,1,95580000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,1,영업직,3.0,사업 2,29,4,1.0,1,18.375474161576726,1.0,사업,2-5Y,6.125158053858908
0,남성,1,1,1,53100000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.008625,1,0,단순 노동자,3.0,기타 0,33,6,8.0,1,17.78768750504456,1.0,기타,5-10Y,5.929229168348186
0,남성,1,0,0,69030000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,0,Unknown,2.0,기타 1,59,1000,13.0,0,18.050051765166113,1.0,기타,Retired,9.025025882583057
0,여성,1,1,2,106200000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010966,1,0,단순 노동자,4.0,자영업,30,9,5.0,2,18.48083467618831,1.0,자영업,5-10Y,4.620208669047077
0,남성,0,1,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0196889999999999,1,0,단순 노동자,3.0,건설,35,2,4.0,1,17.564543958438446,1.0,건설,2-5Y,5.854847986146148
0,여성,0,0,0,22302000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.026392,1,0,영업직,1.0,자영업,30,1,1.0,0,16.92018696334647,0.0,자영업,Under 2Y,16.92018696334647
0,남성,1,1,0,53100000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.031329,1,0,단순 노동자,1.0,사업 0,41,3,9.0,0,17.78768750504456,0.0,사업,2-5Y,17.78768750504456
0,여성,1,1,1,31860000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.009334,1,0,Unknown,2.0,사업 2,38,2,1.0,1,17.276861893833495,0.0,사업,2-5Y,8.638430946916747
1,남성,1,1,2,69030000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.02461,1,0,비서,4.0,자영업,46,16,9.0,2,18.050051765166113,1.0,자영업,10-20Y,4.512512941291528
0,여성,1,0,0,74340000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.018634,1,1,관리직,1.0,사업 2,27,1,27.0,0,18.124159736285087,0.0,사업,Under 2Y,18.124159736285087
0,남성,1,1,0,79650000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.009175,1,0,관리직,1.0,사업 2,44,3,3.0,0,18.19315260687526,0.0,사업,2-5Y,18.19315260687526
0,여성,1,1,0,31860000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,0,영업직,2.0,은행,28,3,0.0,0,17.276861893833495,1.0,은행,2-5Y,8.638430946916747
0,남성,1,1,0,12744000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.005144,0,0,Unknown,2.0,기타 1,60,1000,24.0,0,16.360571209040316,1.0,기타,Retired,8.180285604520158
0,여성,0,1,2,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0066709999999999,1,0,Unknown,4.0,사업 2,39,6,5.0,2,17.564543958438446,1.0,사업,5-10Y,4.391135989609611
0,여성,0,1,1,37170000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0031219999999999,1,0,핵심 노동자,3.0,학교,42,10,8.0,1,17.43101256917685,1.0,학교,10-20Y,5.8103375230589505
0,여성,0,0,0,26550000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.018029,1,0,Unknown,2.0,운송 1,25,1,23.0,0,17.094540343317004,1.0,운송,Under 2Y,8.547270171658502
0,여성,1,1,0,63720000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.031329,1,0,단순 노동자,1.0,사업 1,54,26,2.0,0,17.97000905869978,0.0,사업,Over 20Y,17.97000905869978
0,여성,0,0,0,21240000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.010556,1,0,Unknown,1.0,사업 2,41,2,23.0,0,16.87139680141899,0.0,사업,2-5Y,16.87139680141899
0,여성,0,1,0,21240000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.020246,0,0,Unknown,2.0,기타 1,64,1000,13.0,0,16.87139680141899,1.0,기타,Retired,8.435698400709494
0,여성,0,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,0,영업직,3.0,자영업,40,1,8.0,1,17.564543958438446,1.0,자영업,Under 2Y,5.854847986146148
0,여성,0,0,0,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,0,영업직,2.0,사업 2,42,1,16.0,0,17.276861893833495,1.0,사업,Under 2Y,8.638430946916747
0,여성,0,1,1,26550000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.035792,1,0,단순 노동자,3.0,자영업,47,4,2.0,1,17.094540343317004,1.0,자영업,2-5Y,5.698180114439001
0,여성,0,1,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,0,영업직,2.0,자영업,45,1,26.0,0,17.43101256917685,1.0,자영업,Under 2Y,8.715506284588425
0,남성,0,1,2,95580000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,Unknown,4.0,사업 2,34,4,2.0,2,18.375474161576726,1.0,사업,2-5Y,4.5938685403941815
0,남성,1,1,0,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.003813,1,0,단순 노동자,2.0,사업 0,55,8,22.0,0,17.17150138166315,1.0,사업,5-10Y,8.585750690831574
0,여성,0,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.022625,1,0,의료 업계 종사자,2.0,국가 안보,50,17,19.0,0,17.094540343317004,1.0,국가,10-20Y,8.547270171658502
0,여성,1,0,0,50976000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.006852,1,0,관리직,2.0,은행,33,3,0.0,0,17.746865511308986,1.0,은행,2-5Y,8.873432755654493
0,여성,0,1,0,42480000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.032561,1,0,관리직,1.0,정부,52,3,10.0,0,17.564543958438446,0.0,정부,2-5Y,17.564543958438446
0,여성,0,1,0,26550000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.00702,0,0,Unknown,1.0,기타 1,65,1000,36.0,0,17.094540343317004,0.0,기타,Retired,17.094540343317004
0,남성,1,0,0,42480000.0,근로자,고등학교 졸업,기혼,공공분양,0.02461,1,0,단순 노동자,2.0,산업 8,46,18,11.0,0,17.564543958438446,1.0,산업,10-20Y,8.782271979219223
0,여성,1,0,1,95580000.0,기타,대학교 졸업 이상,별거,공공분양,0.04622,1,1,Unknown,2.0,사업 1,37,7,21.0,1,18.375474161576726,0.0,사업,5-10Y,9.187737080788363
0,여성,0,1,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006296,1,0,핵심 노동자,3.0,무역 0,24,4,9.0,1,17.276861893833495,1.0,무역,2-5Y,5.758953964611165
0,여성,0,1,1,13275000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,0,의료 업계 종사자,3.0,의학,28,5,8.0,1,16.40139320042184,1.0,의학,5-10Y,5.46713106680728
0,남성,0,0,0,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.002042,0,0,Unknown,2.0,기타 1,61,1000,12.0,0,17.564543958438446,1.0,기타,Retired,8.782271979219223
0,여성,1,1,0,66906000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.026392,1,0,Unknown,1.0,기타 0,26,5,23.0,0,18.018799222121896,0.0,기타,5-10Y,18.018799222121896
0,여성,0,0,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,0,Unknown,2.0,사업 2,46,6,0.0,0,16.87139680141899,1.0,사업,5-10Y,8.435698400709494
1,남성,0,0,0,37170000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.014464,1,0,단순 노동자,2.0,자영업,45,0,1.0,0,17.43101256917685,1.0,자영업,Under 2Y,8.715506284588425
0,여성,0,1,2,15930000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00963,1,0,영업직,4.0,자영업,31,7,13.0,2,16.583714744660867,1.0,자영업,5-10Y,4.145928686165217
0,여성,1,1,0,42480000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,0,Unknown,1.0,자영업,36,9,9.0,0,17.564543958438446,0.0,자영업,5-10Y,17.564543958438446
0,여성,0,1,0,50976000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.072508,1,0,미화원,1.0,대학교,52,0,35.0,0,17.746865511308986,0.0,대학교,Under 2Y,17.746865511308986
0,남성,1,1,2,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,0,단순 노동자,4.0,사업 2,36,10,20.0,2,17.564543958438446,1.0,사업,10-20Y,4.391135989609611
0,남성,1,1,1,45666000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00963,1,0,단순 노동자,3.0,의학,33,11,13.0,1,17.636864618375714,1.0,의학,10-20Y,5.878954872791905
1,여성,0,1,0,10620000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.031329,0,0,Unknown,1.0,기타 1,61,1000,19.0,0,16.178249667940023,0.0,기타,Retired,16.178249667940023
0,여성,0,1,2,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,0,영업직,4.0,무역 3,38,2,5.0,2,17.78768750504456,1.0,무역,2-5Y,4.44692187626114
0,여성,1,1,0,19116000.0,근로자,고등학교 졸업,기혼,공공분양,0.006233,1,0,보안 업계 종사자,2.0,학교,49,7,11.0,0,16.766036290992385,1.0,학교,5-10Y,8.383018145496193
0,남성,1,1,0,42480000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.005084,1,0,운전자,2.0,운송 1,56,9,22.0,0,17.564543958438446,1.0,운송,5-10Y,8.782271979219223
0,여성,0,1,0,53100000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.0196889999999999,0,0,Unknown,1.0,기타 1,63,1000,30.0,0,17.78768750504456,0.0,기타,Retired,17.78768750504456
0,남성,1,1,1,31860000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,0,단순 노동자,3.0,주택,51,19,12.0,1,17.276861893833495,1.0,주택,10-20Y,5.758953964611165
0,여성,0,1,0,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010147,1,0,영업직,2.0,자영업,53,7,30.0,0,17.78768750504456,1.0,자영업,5-10Y,8.89384375252228
0,여성,0,0,0,31860000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.031329,0,0,Unknown,1.0,기타 1,54,1000,11.0,0,17.276861893833495,0.0,기타,Retired,17.276861893833495
0,여성,1,0,0,29736000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,0,회계사,2.0,레스토랑,27,2,1.0,0,17.207869024588497,1.0,레스토랑,2-5Y,8.603934512294249
0,여성,1,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,0,Unknown,3.0,산업 3,39,14,23.0,1,17.43101256917685,1.0,산업,10-20Y,5.8103375230589505
0,여성,0,0,0,37170000.0,공무원,고등학교 졸업,미혼,주택 / 아파트,0.020246,1,0,관리직,1.0,대학교,55,34,22.0,0,17.43101256917685,0.0,대학교,Over 20Y,17.43101256917685
0,여성,0,1,0,95580000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.010006,1,0,영업직,1.0,산업 10,49,4,3.0,0,18.375474161576726,0.0,산업,2-5Y,18.375474161576726
0,여성,0,0,0,9133200.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.011703,0,0,Unknown,2.0,기타 1,62,1000,26.0,0,16.027426793534126,1.0,기타,Retired,8.013713396767063
0,남성,1,1,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,1,0,단순 노동자,2.0,전기,41,18,20.0,0,17.43101256917685,1.0,전기,10-20Y,8.715506284588425
0,남성,0,1,0,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,0,Unknown,2.0,사업 2,54,32,26.0,0,17.97000905869978,1.0,사업,Over 20Y,8.98500452934989
0,여성,0,0,0,26550000.0,근로자,대학교 졸업 이상,사실혼,아파트 임대,0.014464,1,0,Unknown,2.0,사업 2,23,0,13.0,0,17.094540343317004,1.0,사업,Under 2Y,8.547270171658502
0,여성,0,1,0,47790000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.030755,1,0,핵심 노동자,2.0,사업 0,46,1,16.0,0,17.682326991479222,1.0,사업,Under 2Y,8.841163495739611
0,여성,0,1,0,169920000.0,기타,대학교 졸업 이상,사별,주택 / 아파트,0.04622,1,0,Unknown,1.0,기타 0,59,2,0.0,0,18.95083830190297,0.0,기타,2-5Y,18.95083830190297
1,남성,1,1,1,47790000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.005313,1,0,운전자,3.0,사업 2,33,1,11.0,1,17.682326991479222,1.0,사업,Under 2Y,5.894108997159741
0,남성,1,0,0,42480000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.0038179999999999,1,0,IT 업계 종사자,2.0,보안,44,1,0.0,0,17.564543958438446,1.0,보안,Under 2Y,8.782271979219223
0,여성,0,0,0,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.032561,1,1,핵심 노동자,2.0,자영업,33,11,2.0,0,17.276861893833495,1.0,자영업,10-20Y,8.638430946916747
0,여성,1,1,0,37170000.0,연금수령자,대학교 졸업 이상,사실혼,공공분양,0.072508,0,0,Unknown,2.0,기타 1,51,1000,24.0,0,17.43101256917685,1.0,기타,Retired,8.715506284588425
0,여성,0,0,1,16992000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,0,Unknown,3.0,산업 8,33,0,8.0,1,16.648253261875023,1.0,산업,Under 2Y,5.549417753958341
0,여성,0,0,0,42480000.0,연금수령자,대학교 졸업 이상,미혼,주택 / 아파트,0.032561,0,0,Unknown,1.0,기타 1,62,1000,32.0,0,17.564543958438446,0.0,기타,Retired,17.564543958438446
0,여성,1,1,0,159300000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,0,영업직,2.0,정부,46,2,29.0,0,18.886299781157742,1.0,정부,2-5Y,9.443149890578871
0,여성,1,1,0,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,0,회계사,2.0,사업 2,44,3,14.0,0,17.78768750504456,1.0,사업,2-5Y,8.89384375252228
0,여성,0,1,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006852,1,0,Unknown,2.0,학교,67,10,33.0,0,16.583714744660867,1.0,학교,10-20Y,8.291857372330433
0,남성,1,1,1,63720000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.011703,1,0,운전자,3.0,무역 0,36,8,0.0,1,17.97000905869978,1.0,무역,5-10Y,5.990003019566593
0,남성,0,0,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,0,핵심 노동자,2.0,농업,51,22,9.0,0,17.43101256917685,1.0,농업,Over 20Y,8.715506284588425
1,남성,0,1,0,21240000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.026392,1,0,단순 노동자,2.0,사업 2,50,1,30.0,0,16.87139680141899,1.0,사업,Under 2Y,8.435698400709494
0,여성,0,1,0,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,0,단순 노동자,2.0,산업 8,48,5,26.0,0,16.766036290992385,1.0,산업,5-10Y,8.383018145496193
0,남성,0,1,0,42480000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.006207,1,0,단순 노동자,1.0,운송 1,23,1,6.0,0,17.564543958438446,0.0,운송,Under 2Y,17.564543958438446
0,여성,0,1,0,11151000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.028663,0,0,Unknown,1.0,기타 1,55,1000,10.0,0,16.22703982762555,0.0,기타,Retired,16.22703982762555
0,남성,1,0,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,0,단순 노동자,3.0,사업 2,52,2,21.0,1,17.17150138166315,1.0,사업,2-5Y,5.723833793887716
0,남성,0,0,0,22302000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.00712,0,0,Unknown,2.0,기타 1,63,1000,6.0,0,16.92018696334647,1.0,기타,Retired,8.460093481673235
0,남성,0,1,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,0,Unknown,2.0,사업 2,35,8,19.0,0,17.43101256917685,1.0,사업,5-10Y,8.715506284588425
0,여성,1,0,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,0,의료 업계 종사자,2.0,기타 0,42,17,25.0,0,17.43101256917685,1.0,기타,10-20Y,8.715506284588425
0,여성,0,1,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00733,1,0,영업직,3.0,자영업,38,4,10.0,1,17.682326991479222,1.0,자영업,2-5Y,5.894108997159741
0,여성,0,0,0,53100000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.010276,1,0,Unknown,1.0,기타 0,56,0,9.0,0,17.78768750504456,0.0,기타,Under 2Y,17.78768750504456
0,여성,0,1,0,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.032561,1,0,핵심 노동자,1.0,서비스,32,0,16.0,0,17.276861893833495,0.0,서비스,Under 2Y,17.276861893833495
1,여성,0,1,0,19116000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.020713,1,0,단순 노동자,1.0,운송 0,25,5,0.0,0,16.766036290992385,0.0,운송,5-10Y,16.766036290992385
0,여성,0,1,0,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,0,Unknown,2.0,기타 1,60,1000,25.0,0,17.094540343317004,1.0,기타,Retired,8.547270171658502
0,여성,1,1,1,42480000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.00733,1,0,핵심 노동자,2.0,자영업,39,7,18.0,1,17.564543958438446,0.0,자영업,5-10Y,8.782271979219223
0,남성,1,1,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.020713,1,0,영업직,2.0,사업 2,23,0,2.0,0,17.43101256917685,1.0,사업,Under 2Y,8.715506284588425
0,남성,0,1,0,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0084739999999999,1,0,관리직,1.0,법률 서비스,31,2,14.0,0,17.276861893833495,0.0,법률,2-5Y,17.276861893833495
1,남성,0,1,0,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,0,운전자,1.0,의학,22,1,1.0,0,17.276861893833495,0.0,의학,Under 2Y,17.276861893833495
0,여성,0,0,0,63720000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.018209,0,0,Unknown,2.0,기타 1,58,1000,3.0,0,17.97000905869978,1.0,기타,Retired,8.98500452934989
0,여성,1,1,0,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.010147,1,0,기술직,2.0,대학교,31,6,29.0,0,17.78768750504456,1.0,대학교,5-10Y,8.89384375252228
0,여성,0,1,0,40356000.0,연금수령자,대학교 중퇴,미혼,주택 / 아파트,0.018634,0,0,Unknown,1.0,기타 1,57,1000,8.0,0,17.51325066528987,0.0,기타,Retired,17.51325066528987
1,남성,0,1,0,27612000.0,근로자,고등학교 졸업,기혼,공공분양,0.010032,1,0,Unknown,2.0,사업 2,22,2,22.0,0,17.13376105502164,1.0,사업,2-5Y,8.56688052751082
0,여성,0,0,0,23364000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.00496,1,0,단순 노동자,1.0,자영업,43,6,8.0,0,16.966706976943225,0.0,자영업,5-10Y,16.966706976943225
0,여성,0,1,0,58410000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,0,Unknown,2.0,운송 3,45,24,29.0,0,17.88299768313685,1.0,운송,Over 20Y,8.941498841568425
0,여성,0,0,0,15930000.0,공무원,고등학교 졸업,별거,주택 / 아파트,0.002506,1,0,미화원,1.0,국가 안보,43,2,27.0,0,16.583714744660867,0.0,국가,2-5Y,16.583714744660867
0,남성,1,1,0,31860000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020246,1,0,단순 노동자,2.0,산업 4,43,3,16.0,0,17.276861893833495,1.0,산업,2-5Y,8.638430946916747
0,여성,0,1,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.032561,0,0,Unknown,3.0,기타 1,53,1000,7.0,1,16.87139680141899,1.0,기타,Retired,5.62379893380633
1,남성,1,1,0,53100000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.010556,1,0,영업직,1.0,사업 2,32,0,16.0,0,17.78768750504456,0.0,사업,Under 2Y,17.78768750504456
0,남성,0,0,0,44604000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,1,0,단순 노동자,2.0,건설,57,0,19.0,0,17.613334121486904,1.0,건설,Under 2Y,8.806667060743452
0,여성,0,1,0,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,0,조리사,2.0,의학,41,19,16.0,0,16.766036290992385,1.0,의학,10-20Y,8.383018145496193
0,남성,0,0,1,26550000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0084739999999999,1,0,핵심 노동자,3.0,농업,27,4,10.0,1,17.094540343317004,1.0,농업,2-5Y,5.698180114439001
0,여성,0,0,0,21240000.0,연금수령자,고등학교 졸업,기혼,공공분양,0.009549,0,0,Unknown,2.0,기타 1,57,1000,33.0,0,16.87139680141899,1.0,기타,Retired,8.435698400709494
0,여성,1,1,2,265500000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.006629,1,1,관리직,4.0,사업 2,38,4,10.0,2,19.397125402412748,1.0,사업,2-5Y,4.849281350603187
1,여성,0,1,0,36373500.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.072508,1,0,기술직,2.0,무역 3,24,0,5.0,0,17.409351072984798,1.0,무역,Under 2Y,8.704675536492399
0,여성,0,0,0,74340000.0,기타,고등학교 졸업,별거,공공분양,0.032561,1,0,의료 업계 종사자,1.0,의학,52,24,12.0,0,18.124159736285087,0.0,의학,Over 20Y,18.124159736285087
0,남성,1,1,0,159300000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.072508,1,1,관리직,2.0,자영업,47,5,31.0,0,18.886299781157742,1.0,자영업,5-10Y,9.443149890578871
0,남성,1,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,0,핵심 노동자,3.0,경찰,31,6,1.0,1,17.564543958438446,1.0,경찰,5-10Y,5.854847986146148
0,여성,1,1,0,37170000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.0196889999999999,1,0,핵심 노동자,2.0,은행,32,3,4.0,0,17.43101256917685,1.0,은행,2-5Y,8.715506284588425
0,남성,1,1,1,65844000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,0,핵심 노동자,3.0,경찰,44,18,18.0,1,18.002798881016524,1.0,경찰,10-20Y,6.000932960338841
0,여성,0,1,0,21240000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.018029,0,0,Unknown,1.0,기타 1,64,1000,26.0,0,16.87139680141899,0.0,기타,Retired,16.87139680141899
0,여성,0,0,0,42480000.0,기타,고등학교 졸업,미혼,공공분양,0.018801,1,0,영업직,1.0,자영업,45,12,8.0,0,17.564543958438446,0.0,자영업,10-20Y,17.564543958438446
0,여성,0,1,0,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020713,0,0,Unknown,2.0,기타 1,65,1000,21.0,0,17.276861893833495,1.0,기타,Retired,8.638430946916747
0,남성,1,1,0,56286000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,0,단순 노동자,2.0,사업 2,48,5,27.0,0,17.84595641210255,1.0,사업,5-10Y,8.922978206051274
0,여성,1,1,1,26550000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.028663,1,0,핵심 노동자,3.0,정부,31,7,13.0,1,17.094540343317004,1.0,정부,5-10Y,5.698180114439001
0,여성,0,0,0,7434000.0,연금수령자,저학력자,기혼,주택 / 아파트,0.018029,0,0,Unknown,2.0,기타 1,57,1000,5.0,0,15.82157476435641,1.0,기타,Retired,7.910787382178205
0,여성,0,0,1,116820000.0,기타,대학교 졸업 이상,별거,주택 / 아파트,0.072508,1,1,영업직,2.0,사업 2,26,1,10.0,1,18.576144855136615,0.0,사업,Under 2Y,9.288072427568308
0,여성,0,1,0,53100000.0,연금수령자,대학교 졸업 이상,사실혼,주택 / 아파트,0.026392,0,0,Unknown,2.0,기타 1,57,1000,6.0,0,17.78768750504456,1.0,기타,Retired,8.89384375252228
0,여성,0,1,0,23364000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.035792,0,0,Unknown,1.0,기타 1,64,1000,40.0,0,16.966706976943225,0.0,기타,Retired,16.966706976943225
0,여성,0,0,0,47790000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.00496,1,0,Unknown,2.0,사업 0,27,3,12.0,0,17.682326991479222,1.0,사업,2-5Y,8.841163495739611
0,여성,0,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,0,영업직,2.0,기타 0,43,1,26.0,0,17.094540343317004,1.0,기타,Under 2Y,8.547270171658502
0,여성,0,1,2,26550000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.018209,1,0,단순 노동자,4.0,자영업,36,1,3.0,2,17.094540343317004,1.0,자영업,Under 2Y,4.273635085829251
0,여성,0,1,1,24426000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,0,영업직,3.0,무역 0,35,7,11.0,1,17.01115873765315,1.0,무역,5-10Y,5.670386245884384
0,여성,0,1,2,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,0,핵심 노동자,4.0,운송 2,33,4,2.0,2,17.094540343317004,1.0,운송,2-5Y,4.273635085829251
